UserCardBIN,Segment,mature_rows,approved_rows,fraud_rows,approval_rate,fraud_rate_on_approved
510410,4,3,0,0,0.0,
510506,2,5,5,0,1.0,0.0
510506,4,1,1,0,1.0,0.0
510507,4,1,0,0,0.0,
510518,1,274,165,0,0.6021897810218978,0.0
510518,2,129,82,0,0.6356589147286822,0.0
510518,3,65,38,0,0.5846153846153846,0.0
510518,4,81,40,0,0.49382716049382713,0.0
510526,1,9,4,0,0.4444444444444444,0.0
510526,2,5,3,0,0.6,0.0
510537,3,2,0,0,0.0,
510541,4,1,0,0,0.0,
510548,4,1,0,0,0.0,
510553,2,1,0,0,0.0,
510558,3,4,3,0,0.75,0.0
510558,4,8,3,0,0.375,0.0
510563,4,1,1,0,1.0,0.0
510568,2,1,1,0,1.0,0.0
510571,3,1,1,0,1.0,0.0
510583,2,1,0,0,0.0,
510587,1,24,12,0,0.5,0.0
510587,2,50,23,0,0.46,0.0
510587,3,10,2,0,0.2,0.0
510587,4,18,5,0,0.2777777777777778,0.0
510588,4,1,0,0,0.0,
510601,1,61,54,0,0.8852459016393442,0.0
510606,1,6,3,0,0.5,0.0
510612,2,11,6,0,0.5454545454545454,0.0
510638,4,2,2,0,1.0,0.0
510665,1,2,0,0,0.0,
510665,2,4,0,0,0.0,
510665,4,7,2,0,0.2857142857142857,0.0
510685,4,11,0,0,0.0,
510705,1,640,486,0,0.759375,0.0
510705,2,199,138,1,0.6934673366834171,0.007246376811594203
510705,3,62,25,1,0.4032258064516129,0.04
510705,4,86,21,1,0.2441860465116279,0.047619047619047616
510706,4,1,0,0,0.0,
510731,1,306,112,1,0.3660130718954248,0.008928571428571428
510731,2,104,44,0,0.4230769230769231,0.0
510731,3,75,21,0,0.28,0.0
510731,4,48,8,0,0.16666666666666666,0.0
510732,3,2,2,0,1.0,0.0
510772,4,1,0,0,0.0,
510937,1,6,2,0,0.3333333333333333,0.0
510937,2,2,1,0,0.5,0.0
510937,3,2,0,0,0.0,
510937,4,3,0,0,0.0,
510990,4,1,0,0,0.0,
511038,1,16,11,0,0.6875,0.0
511038,2,2,1,0,0.5,0.0
511038,3,2,0,0,0.0,
511038,4,3,1,0,0.3333333333333333,0.0
511063,2,1,0,0,0.0,
511099,1,12,10,0,0.8333333333333334,0.0
511099,2,7,5,0,0.7142857142857143,0.0
511099,3,1,0,0,0.0,
511099,4,2,1,0,0.5,0.0
511124,4,1,0,0,0.0,
511125,1,77,68,0,0.8831168831168831,0.0
511125,2,4,1,1,0.25,1.0
511125,3,1,1,0,1.0,0.0
511125,4,7,2,0,0.2857142857142857,0.0
511132,3,2,2,0,1.0,0.0
511132,4,3,3,0,1.0,0.0
511192,2,2,1,0,0.5,0.0
511192,3,1,0,0,0.0,
511211,1,88,38,0,0.4318181818181818,0.0
511211,2,64,20,2,0.3125,0.1
511211,3,30,20,9,0.6666666666666666,0.45
511211,4,16,9,1,0.5625,0.1111111111111111
511217,1,7,0,0,0.0,
511217,2,4,1,0,0.25,0.0
511217,3,1,1,0,1.0,0.0
511217,4,3,2,0,0.6666666666666666,0.0
511261,1,811,597,7,0.7361282367447596,0.011725293132328308
511261,2,735,482,8,0.6557823129251701,0.016597510373443983
511261,3,383,219,12,0.5718015665796344,0.0547945205479452
511261,4,416,205,29,0.49278846153846156,0.14146341463414633
511301,1,420,271,4,0.6452380952380953,0.014760147601476014
511301,2,407,248,6,0.6093366093366094,0.024193548387096774
511301,3,98,55,1,0.5612244897959183,0.01818181818181818
511301,4,97,35,2,0.36082474226804123,0.05714285714285714
511316,1,2,2,0,1.0,0.0
511316,4,1,1,1,1.0,1.0
511327,1,26,3,0,0.11538461538461539,0.0
511327,2,138,23,2,0.16666666666666666,0.08695652173913043
511327,3,63,22,1,0.3492063492063492,0.045454545454545456
511327,4,35,14,0,0.4,0.0
511394,2,2,0,0,0.0,
511394,4,1,1,1,1.0,1.0
511397,4,2,0,0,0.0,
511410,2,2,0,0,0.0,
511410,3,4,0,0,0.0,
511410,4,6,0,0,0.0,
511613,3,7,3,0,0.42857142857142855,0.0
511613,4,2,1,0,0.5,0.0
511614,1,48,35,0,0.7291666666666666,0.0
511614,2,16,10,0,0.625,0.0
511614,3,2,2,0,1.0,0.0
511614,4,2,1,0,0.5,0.0
511669,1,1,0,0,0.0,
511686,1,22,16,0,0.7272727272727273,0.0
511686,2,13,11,0,0.8461538461538461,0.0
511686,4,2,2,0,1.0,0.0
511695,4,1,0,0,0.0,
511715,2,1,0,0,0.0,
511723,2,4,4,0,1.0,0.0
511723,3,11,11,0,1.0,0.0
511723,4,94,22,3,0.23404255319148937,0.13636363636363635
511724,1,174,151,5,0.867816091954023,0.033112582781456956
511724,2,153,109,4,0.7124183006535948,0.03669724770642202
511724,3,59,30,0,0.5084745762711864,0.0
511724,4,67,38,1,0.5671641791044776,0.02631578947368421
511727,4,4,0,0,0.0,
511774,2,1,0,0,0.0,
511793,1,5,4,0,0.8,0.0
511801,4,1,0,0,0.0,
511838,1,13,12,0,0.9230769230769231,0.0
511838,2,9,6,0,0.6666666666666666,0.0
511838,4,10,3,0,0.3,0.0
511843,3,1,0,0,0.0,
511847,1,701,395,4,0.5634807417974322,0.010126582278481013
511847,2,583,263,2,0.451114922813036,0.0076045627376425855
511847,3,236,99,8,0.4194915254237288,0.08080808080808081
511847,4,162,71,1,0.4382716049382716,0.014084507042253521
511864,1,3,3,0,1.0,0.0
511864,2,5,1,0,0.2,0.0
511864,4,6,1,0,0.16666666666666666,0.0
511870,1,354,263,1,0.7429378531073446,0.0038022813688212928
511870,2,260,172,13,0.6615384615384615,0.0755813953488372
511870,3,37,20,1,0.5405405405405406,0.05
511870,4,32,9,0,0.28125,0.0
511897,3,1,0,0,0.0,
511974,3,1,0,0,0.0,
511974,4,3,0,0,0.0,
511980,3,1,1,0,1.0,0.0
511984,2,2,0,0,0.0,
511984,3,6,1,0,0.16666666666666666,0.0
511984,4,9,0,0,0.0,
511985,1,31,24,0,0.7741935483870968,0.0
511985,2,7,5,0,0.7142857142857143,0.0
511985,4,25,16,0,0.64,0.0
511991,1,45,38,0,0.8444444444444444,0.0
511991,2,51,47,1,0.9215686274509803,0.02127659574468085
511991,3,16,9,1,0.5625,0.1111111111111111
511991,4,42,12,1,0.2857142857142857,0.08333333333333333
512026,4,1,0,0,0.0,
512088,1,13,10,0,0.7692307692307693,0.0
512088,3,4,0,0,0.0,
512088,4,9,3,0,0.3333333333333333,0.0
512089,3,1,0,0,0.0,
512090,1,2,0,0,0.0,
512090,4,2,0,0,0.0,
512110,2,1,1,0,1.0,0.0
512138,1,4,4,0,1.0,0.0
512199,2,3,1,0,0.3333333333333333,0.0
512244,4,2,0,0,0.0,
512258,4,1,0,0,0.0,
512297,4,4,3,0,0.75,0.0
512305,4,1,0,0,0.0,
512349,1,1,0,0,0.0,
512349,3,2,2,0,1.0,0.0
512373,4,1,0,0,0.0,
512413,1,1,0,0,0.0,
512413,4,1,0,0,0.0,
512442,2,1,1,0,1.0,0.0
512442,3,13,12,4,0.9230769230769231,0.3333333333333333
512442,4,7,7,0,1.0,0.0
512468,4,1,0,0,0.0,
512529,2,13,10,2,0.7692307692307693,0.2
512545,4,2,2,0,1.0,0.0
512555,1,2,1,0,0.5,0.0
512555,2,1,0,0,0.0,
512555,3,10,0,0,0.0,
512559,2,1,0,0,0.0,
512622,4,2,0,0,0.0,
512630,4,1,0,0,0.0,
512654,2,38,22,0,0.5789473684210527,0.0
512654,3,31,21,0,0.6774193548387096,0.0
512654,4,11,4,0,0.36363636363636365,0.0
512655,4,1,0,0,0.0,
512681,4,1,0,0,0.0,
512740,4,2,0,0,0.0,
512873,2,8,8,4,1.0,0.5
512873,3,4,3,0,0.75,0.0
512873,4,4,1,0,0.25,0.0
512890,4,2,0,0,0.0,
512900,3,7,5,0,0.7142857142857143,0.0
512900,4,18,11,0,0.6111111111111112,0.0
512902,4,3,1,0,0.3333333333333333,0.0
512903,1,6,5,0,0.8333333333333334,0.0
512903,4,1,1,0,1.0,0.0
512908,1,36,23,0,0.6388888888888888,0.0
512908,2,44,28,0,0.6363636363636364,0.0
512908,3,2,1,0,0.5,0.0
512908,4,3,2,0,0.6666666666666666,0.0
512910,2,7,0,0,0.0,
512912,1,8,6,0,0.75,0.0
512912,2,2,2,0,1.0,0.0
512912,4,1,0,0,0.0,
512916,2,2,1,0,0.5,0.0
512916,4,2,0,0,0.0,
512918,4,2,0,0,0.0,
512920,4,8,4,0,0.5,0.0
512923,2,1,1,0,1.0,0.0
512923,3,1,0,0,0.0,
512923,4,3,1,0,0.3333333333333333,0.0
512928,1,35,31,0,0.8857142857142857,0.0
512928,2,33,29,2,0.8787878787878788,0.06896551724137931
512928,3,6,5,1,0.8333333333333334,0.2
512963,4,8,0,0,0.0,
512986,4,4,0,0,0.0,
513038,1,13,8,0,0.6153846153846154,0.0
513038,3,8,3,0,0.375,0.0
513038,4,6,5,0,0.8333333333333334,0.0
513058,2,2,0,0,0.0,
513075,1,125,73,1,0.584,0.0136986301369863
513075,2,84,42,0,0.5,0.0
513075,3,21,12,0,0.5714285714285714,0.0
513075,4,16,2,0,0.125,0.0
513081,2,2,1,0,0.5,0.0
513081,3,3,3,0,1.0,0.0
513082,4,1,0,0,0.0,
513216,1,48,16,0,0.3333333333333333,0.0
513216,2,32,20,0,0.625,0.0
513216,3,8,4,0,0.5,0.0
513216,4,2,2,0,1.0,0.0
513239,4,1,0,0,0.0,
513246,2,33,3,0,0.09090909090909091,0.0
513246,3,39,21,0,0.5384615384615384,0.0
513435,4,3,0,0,0.0,
513442,1,46,19,0,0.41304347826086957,0.0
513475,4,1,1,0,1.0,0.0
513541,4,4,4,0,1.0,0.0
513562,3,3,2,0,0.6666666666666666,0.0
513562,4,2,1,0,0.5,0.0
513588,4,3,0,0,0.0,
513590,2,6,1,0,0.16666666666666666,0.0
513606,3,1,0,0,0.0,
513646,1,4,2,0,0.5,0.0
513646,2,7,4,0,0.5714285714285714,0.0
513646,3,3,1,0,0.3333333333333333,0.0
513646,4,3,2,0,0.6666666666666666,0.0
513648,1,2,2,0,1.0,0.0
513648,2,11,9,0,0.8181818181818182,0.0
513662,4,1,0,0,0.0,
513674,1,24,14,0,0.5833333333333334,0.0
513674,2,36,0,0,0.0,
513674,3,30,0,0,0.0,
513674,4,59,1,0,0.01694915254237288,0.0
513680,1,1,0,0,0.0,
513680,2,1,1,0,1.0,0.0
513680,3,2,0,0,0.0,
513680,4,6,2,0,0.3333333333333333,0.0
513685,3,1,1,0,1.0,0.0
513685,4,1,1,0,1.0,0.0
513688,1,5,2,0,0.4,0.0
513688,3,4,0,0,0.0,
513688,4,8,4,0,0.5,0.0
513698,1,4,0,0,0.0,
513698,2,102,39,0,0.38235294117647056,0.0
513698,3,25,17,0,0.68,0.0
513698,4,35,19,0,0.5428571428571428,0.0
513706,3,1,1,0,1.0,0.0
513706,4,4,4,0,1.0,0.0
513721,1,3,3,0,1.0,0.0
513721,2,20,15,0,0.75,0.0
513721,4,1,0,0,0.0,
513744,4,1,0,0,0.0,
513746,1,8,6,0,0.75,0.0
513746,2,9,4,0,0.4444444444444444,0.0
513746,4,11,7,0,0.6363636363636364,0.0
513767,4,1,0,0,0.0,
513776,1,91,46,0,0.5054945054945055,0.0
513776,2,52,29,0,0.5576923076923077,0.0
513776,3,8,6,0,0.75,0.0
513776,4,9,4,0,0.4444444444444444,0.0
513782,1,16,5,0,0.3125,0.0
513782,2,1,1,0,1.0,0.0
513792,1,5,3,0,0.6,0.0
513792,2,7,4,0,0.5714285714285714,0.0
513792,3,4,1,0,0.25,0.0
513804,3,2,0,0,0.0,
513809,4,1,1,0,1.0,0.0
513817,3,1,1,0,1.0,0.0
513817,4,4,2,0,0.5,0.0
513822,4,2,1,0,0.5,0.0
513846,4,1,0,0,0.0,
513891,4,3,2,0,0.6666666666666666,0.0
513921,1,1,1,0,1.0,0.0
513951,1,67,51,0,0.7611940298507462,0.0
513951,2,2,0,0,0.0,
513951,3,3,3,0,1.0,0.0
513951,4,20,12,0,0.6,0.0
513965,1,9,6,0,0.6666666666666666,0.0
513965,2,1,1,0,1.0,0.0
514002,1,5,1,0,0.2,0.0
514002,2,7,0,0,0.0,
514002,4,1,1,0,1.0,0.0
514007,1,3,0,0,0.0,
514007,2,6,1,0,0.16666666666666666,0.0
514007,3,1,0,0,0.0,
514007,4,1,0,0,0.0,
514032,1,152,110,0,0.7236842105263158,0.0
514032,2,19,4,0,0.21052631578947367,0.0
514032,3,17,9,0,0.5294117647058824,0.0
514032,4,9,3,0,0.3333333333333333,0.0
514129,1,38,27,0,0.7105263157894737,0.0
514129,2,2,2,0,1.0,0.0
514169,4,2,0,0,0.0,
514231,4,1,0,0,0.0,
514261,3,3,1,0,0.3333333333333333,0.0
514261,4,6,2,0,0.3333333333333333,0.0
514288,2,10,4,0,0.4,0.0
514288,3,8,1,0,0.125,0.0
514288,4,14,2,0,0.14285714285714285,0.0
514294,1,44,10,0,0.22727272727272727,0.0
514294,2,34,11,0,0.3235294117647059,0.0
514294,3,20,6,0,0.3,0.0
514294,4,33,5,1,0.15151515151515152,0.2
514297,2,2,0,0,0.0,
514300,1,15,4,0,0.26666666666666666,0.0
514300,2,91,6,0,0.06593406593406594,0.0
514300,3,8,3,0,0.375,0.0
514300,4,23,1,0,0.043478260869565216,0.0
514301,4,7,5,0,0.7142857142857143,0.0
514357,1,29,0,0,0.0,
514357,2,24,0,0,0.0,
514357,3,20,1,0,0.05,0.0
514357,4,7,0,0,0.0,
514358,1,60,24,0,0.4,0.0
514358,2,18,2,0,0.1111111111111111,0.0
514358,3,6,4,0,0.6666666666666666,0.0
514358,4,52,5,1,0.09615384615384616,0.2
514360,1,43,14,0,0.32558139534883723,0.0
514360,2,73,23,0,0.3150684931506849,0.0
514360,3,35,9,0,0.2571428571428571,0.0
514360,4,26,14,3,0.5384615384615384,0.21428571428571427
514363,2,6,3,0,0.5,0.0
514363,4,1,1,0,1.0,0.0
514416,2,1,0,0,0.0,
514424,4,1,0,0,0.0,
514428,3,1,0,0,0.0,
514428,4,3,0,0,0.0,
514446,1,35,16,0,0.45714285714285713,0.0
514446,3,4,2,0,0.5,0.0
514497,4,1,0,0,0.0,
514541,4,1,1,0,1.0,0.0
514599,1,2,1,0,0.5,0.0
514599,3,1,0,0,0.0,
514599,4,2,2,0,1.0,0.0
514600,2,2,1,0,0.5,0.0
514624,1,69,26,0,0.37681159420289856,0.0
514624,2,293,165,2,0.5631399317406144,0.012121212121212121
514624,3,110,50,1,0.45454545454545453,0.02
514624,4,50,25,0,0.5,0.0
514635,4,1,0,0,0.0,
514645,4,1,0,0,0.0,
514650,1,17,6,0,0.35294117647058826,0.0
514650,2,4,1,0,0.25,0.0
514650,3,3,0,0,0.0,
514650,4,1,0,0,0.0,
514670,3,2,1,0,0.5,0.0
514686,4,2,0,0,0.0,
514735,4,3,1,0,0.3333333333333333,0.0
514751,4,3,2,2,0.6666666666666666,1.0
514754,3,3,3,0,1.0,0.0
514826,4,3,0,0,0.0,
514835,2,1,0,0,0.0,
514854,1,41,29,0,0.7073170731707317,0.0
514854,2,41,17,0,0.4146341463414634,0.0
514854,3,6,5,0,0.8333333333333334,0.0
514854,4,3,3,0,1.0,0.0
514860,1,17,8,0,0.47058823529411764,0.0
514860,2,8,3,0,0.375,0.0
514860,3,10,10,0,1.0,0.0
514860,4,3,2,0,0.6666666666666666,0.0
514902,4,2,0,0,0.0,
514907,3,3,0,0,0.0,
514907,4,3,0,0,0.0,
514918,1,16,8,0,0.5,0.0
514918,2,1,1,0,1.0,0.0
514918,3,3,1,0,0.3333333333333333,0.0
514918,4,3,2,0,0.6666666666666666,0.0
514926,3,1,0,0,0.0,
514930,1,12,5,0,0.4166666666666667,0.0
514931,4,1,0,0,0.0,
515101,1,2,0,0,0.0,
515101,2,3,0,0,0.0,
515106,4,2,1,0,0.5,0.0
515148,4,1,0,0,0.0,
515149,1,21,0,0,0.0,
515149,2,30,4,0,0.13333333333333333,0.0
515149,3,19,0,0,0.0,
515149,4,10,0,0,0.0,
515163,4,1,0,0,0.0,
515167,4,1,0,0,0.0,
515330,4,2,0,0,0.0,
515356,1,46,0,0,0.0,
515356,2,98,0,0,0.0,
515356,3,49,0,0,0.0,
515356,4,156,0,0,0.0,
515357,1,1237,905,3,0.7316087308003234,0.0033149171270718232
515357,2,1024,627,14,0.6123046875,0.022328548644338118
515357,3,509,243,35,0.4774066797642436,0.1440329218106996
515357,4,325,164,16,0.5046153846153846,0.0975609756097561
515359,1,2,0,0,0.0,
515359,2,4,0,0,0.0,
515366,4,3,0,0,0.0,
515431,1,9,9,0,1.0,0.0
515431,2,4,4,0,1.0,0.0
515431,3,2,0,0,0.0,
515456,4,1,0,0,0.0,
515469,1,25,20,0,0.8,0.0
515469,2,7,5,0,0.7142857142857143,0.0
515469,3,5,3,0,0.6,0.0
515526,4,1,1,0,1.0,0.0
515562,4,2,0,0,0.0,
515633,1,11,3,0,0.2727272727272727,0.0
515633,2,5,2,0,0.4,0.0
515648,1,2,0,0,0.0,
515648,2,7,7,0,1.0,0.0
515672,4,7,0,0,0.0,
515685,1,26,17,0,0.6538461538461539,0.0
515685,2,25,6,1,0.24,0.16666666666666666
515685,3,46,19,3,0.41304347826086957,0.15789473684210525
515685,4,105,39,0,0.37142857142857144,0.0
515776,4,2,0,0,0.0,
515787,4,12,5,0,0.4166666666666667,0.0
515792,2,8,3,0,0.375,0.0
515792,3,4,1,0,0.25,0.0
515792,4,8,1,0,0.125,0.0
515884,4,5,2,2,0.4,1.0
515886,4,1,0,0,0.0,
515887,4,1,0,0,0.0,
515889,3,3,3,0,1.0,0.0
515891,2,5,3,1,0.6,0.3333333333333333
515891,4,5,2,0,0.4,0.0
515892,1,8,8,0,1.0,0.0
515892,2,8,7,0,0.875,0.0
515892,3,1,1,0,1.0,0.0
515892,4,3,3,0,1.0,0.0
515893,4,3,1,0,0.3333333333333333,0.0
515960,4,2,0,0,0.0,
515974,2,3,0,0,0.0,
515974,3,5,0,0,0.0,
515974,4,2,0,0,0.0,
515975,4,1,1,0,1.0,0.0
515989,1,1,0,0,0.0,
515989,2,1,1,0,1.0,0.0
515989,4,1,1,0,1.0,0.0
516096,1,1,1,0,1.0,0.0
516096,2,2,2,0,1.0,0.0
516108,2,1,1,0,1.0,0.0
516143,1,22,9,0,0.4090909090909091,0.0
516155,2,3,2,0,0.6666666666666666,0.0
516155,3,12,8,6,0.6666666666666666,0.75
516155,4,1,1,0,1.0,0.0
516163,4,1,0,0,0.0,
516182,1,3,3,0,1.0,0.0
516182,2,12,4,0,0.3333333333333333,0.0
516182,3,21,3,0,0.14285714285714285,0.0
516182,4,6,3,0,0.5,0.0
516212,3,19,11,7,0.5789473684210527,0.6363636363636364
516212,4,20,12,9,0.6,0.75
516213,1,298,179,4,0.6006711409395973,0.0223463687150838
516213,2,569,370,2,0.6502636203866432,0.005405405405405406
516213,3,228,130,6,0.5701754385964912,0.046153846153846156
516213,4,141,74,6,0.524822695035461,0.08108108108108109
516215,1,1,1,0,1.0,0.0
516215,2,4,1,0,0.25,0.0
516215,3,4,3,0,0.75,0.0
516215,4,8,5,1,0.625,0.2
516216,1,18,9,0,0.5,0.0
516216,2,2,2,0,1.0,0.0
516216,4,1,0,0,0.0,
516217,1,13,11,0,0.8461538461538461,0.0
516217,2,2,2,0,1.0,0.0
516217,3,1,1,0,1.0,0.0
516217,4,17,3,2,0.17647058823529413,0.6666666666666666
516218,1,21,12,0,0.5714285714285714,0.0
516218,2,1,1,0,1.0,0.0
516218,3,3,2,0,0.6666666666666666,0.0
516218,4,3,2,0,0.6666666666666666,0.0
516219,1,374,190,1,0.5080213903743316,0.005263157894736842
516219,2,9,8,0,0.8888888888888888,0.0
516219,3,3,3,0,1.0,0.0
516219,4,11,6,0,0.5454545454545454,0.0
516220,1,58,32,0,0.5517241379310345,0.0
516220,2,79,33,1,0.4177215189873418,0.030303030303030304
516220,3,81,32,2,0.3950617283950617,0.0625
516220,4,90,53,7,0.5888888888888889,0.1320754716981132
516221,1,50,40,0,0.8,0.0
516221,2,51,23,1,0.45098039215686275,0.043478260869565216
516221,3,19,12,0,0.631578947368421,0.0
516221,4,48,24,3,0.5,0.125
516223,1,24,17,0,0.7083333333333334,0.0
516223,2,24,19,0,0.7916666666666666,0.0
516223,3,1,1,0,1.0,0.0
516223,4,5,3,0,0.6,0.0
516240,1,3,0,0,0.0,
516240,2,3,0,0,0.0,
516240,4,1,0,0,0.0,
516257,1,28,22,0,0.7857142857142857,0.0
516257,2,12,8,1,0.6666666666666666,0.125
516257,3,3,2,0,0.6666666666666666,0.0
516257,4,10,7,1,0.7,0.14285714285714285
516258,1,34,33,0,0.9705882352941176,0.0
516258,2,1,0,0,0.0,
516258,3,1,0,0,0.0,
516268,4,1,0,0,0.0,
516282,2,1,0,0,0.0,
516282,4,2,0,0,0.0,
516348,4,3,0,0,0.0,
516360,1,4,2,0,0.5,0.0
516360,2,20,5,0,0.25,0.0
516381,1,5,0,0,0.0,
516381,2,3,2,0,0.6666666666666666,0.0
516381,3,2,2,0,1.0,0.0
516381,4,1,0,0,0.0,
516406,1,67,27,0,0.40298507462686567,0.0
516406,2,97,57,0,0.5876288659793815,0.0
516406,3,143,32,0,0.22377622377622378,0.0
516406,4,92,23,0,0.25,0.0
516443,1,13,0,0,0.0,
516443,2,21,0,0,0.0,
516443,3,4,0,0,0.0,
516443,4,17,1,0,0.058823529411764705,0.0
516470,4,1,0,0,0.0,
516478,4,1,0,0,0.0,
516514,4,32,0,0,0.0,
516699,4,2,0,0,0.0,
516750,1,9,8,0,0.8888888888888888,0.0
516752,4,2,0,0,0.0,
516771,4,7,0,0,0.0,
516779,1,4,4,0,1.0,0.0
516779,2,1,0,0,0.0,
516779,4,1,0,0,0.0,
516801,4,1,0,0,0.0,
516803,1,19,9,0,0.47368421052631576,0.0
516803,2,4,3,0,0.75,0.0
516803,3,7,7,0,1.0,0.0
516803,4,33,19,0,0.5757575757575758,0.0
516809,2,9,3,0,0.3333333333333333,0.0
516809,4,1,0,0,0.0,
516814,2,4,1,0,0.25,0.0
516814,3,8,6,0,0.75,0.0
516814,4,10,6,0,0.6,0.0
516820,1,1,1,0,1.0,0.0
516820,2,3,3,0,1.0,0.0
516860,4,2,1,0,0.5,0.0
516879,4,1,1,0,1.0,0.0
516883,3,2,0,0,0.0,
516900,2,16,1,0,0.0625,0.0
516900,3,21,0,0,0.0,
516900,4,6,0,0,0.0,
516918,1,2,2,0,1.0,0.0
516918,2,9,4,0,0.4444444444444444,0.0
516918,3,14,9,1,0.6428571428571429,0.1111111111111111
516918,4,9,9,0,1.0,0.0
516920,1,1,0,0,0.0,
516920,2,1,0,0,0.0,
516920,3,1,0,0,0.0,
516923,1,494,366,13,0.7408906882591093,0.03551912568306011
516923,2,246,145,3,0.5894308943089431,0.020689655172413793
516923,3,130,91,0,0.7,0.0
516923,4,93,48,0,0.5161290322580645,0.0
516939,1,6,1,0,0.16666666666666666,0.0
516939,2,9,9,0,1.0,0.0
516939,4,19,2,0,0.10526315789473684,0.0
516941,1,31,28,0,0.9032258064516129,0.0
516941,2,5,2,0,0.4,0.0
516941,3,9,3,0,0.3333333333333333,0.0
516941,4,14,10,0,0.7142857142857143,0.0
516971,1,1,0,0,0.0,
516971,2,8,4,1,0.5,0.25
516982,4,2,0,0,0.0,
517054,1,86,39,0,0.45348837209302323,0.0
517054,2,2,2,0,1.0,0.0
517054,4,28,18,0,0.6428571428571429,0.0
517062,1,1,1,0,1.0,0.0
517062,2,1,1,0,1.0,0.0
517062,4,3,2,0,0.6666666666666666,0.0
517107,4,4,0,0,0.0,
517209,4,2,1,0,0.5,0.0
517212,4,1,0,0,0.0,
517261,4,4,1,0,0.25,0.0
517269,2,2,1,0,0.5,0.0
517313,2,13,11,0,0.8461538461538461,0.0
517313,3,3,3,0,1.0,0.0
517313,4,10,8,0,0.8,0.0
517331,4,2,0,0,0.0,
517362,4,3,0,0,0.0,
517394,4,1,0,0,0.0,
517427,1,35,25,0,0.7142857142857143,0.0
517427,2,10,7,0,0.7,0.0
517427,3,2,1,0,0.5,0.0
517427,4,8,7,0,0.875,0.0
517471,4,2,0,0,0.0,
517474,1,8,0,0,0.0,
517474,2,13,0,0,0.0,
517474,3,7,0,0,0.0,
517474,4,4,0,0,0.0,
517499,1,15,13,0,0.8666666666666667,0.0
517499,2,18,13,1,0.7222222222222222,0.07692307692307693
517499,3,69,61,0,0.8840579710144928,0.0
517499,4,44,37,0,0.8409090909090909,0.0
517507,1,8,4,0,0.5,0.0
517507,2,11,6,0,0.5454545454545454,0.0
517507,3,3,3,0,1.0,0.0
517507,4,5,4,0,0.8,0.0
517509,1,2660,2229,7,0.83796992481203,0.0031404217137729925
517509,2,1144,848,18,0.7412587412587412,0.02122641509433962
517509,3,585,417,13,0.7128205128205128,0.03117505995203837
517509,4,400,235,10,0.5875,0.0425531914893617
517510,1,16,7,0,0.4375,0.0
517510,2,90,74,3,0.8222222222222222,0.04054054054054054
517510,3,12,8,0,0.6666666666666666,0.0
517510,4,5,3,1,0.6,0.3333333333333333
517511,1,22,17,0,0.7727272727272727,0.0
517511,2,2,2,0,1.0,0.0
517511,3,9,8,0,0.8888888888888888,0.0
517511,4,12,5,1,0.4166666666666667,0.2
517512,1,45,31,0,0.6888888888888889,0.0
517512,2,12,5,0,0.4166666666666667,0.0
517512,3,10,5,0,0.5,0.0
517512,4,18,11,0,0.6111111111111112,0.0
517513,1,821,658,13,0.8014616321559074,0.019756838905775075
517513,2,528,436,10,0.8257575757575758,0.022935779816513763
517513,3,183,144,3,0.7868852459016393,0.020833333333333332
517513,4,101,59,3,0.5841584158415841,0.05084745762711865
517514,1,148,122,1,0.8243243243243243,0.00819672131147541
517514,2,108,81,0,0.75,0.0
517514,3,38,24,2,0.631578947368421,0.08333333333333333
517514,4,83,53,5,0.6385542168674698,0.09433962264150944
517515,1,19,14,0,0.7368421052631579,0.0
517515,2,13,8,0,0.6153846153846154,0.0
517515,3,10,6,0,0.6,0.0
517515,4,22,13,0,0.5909090909090909,0.0
517516,1,46,24,0,0.5217391304347826,0.0
517516,2,8,6,0,0.75,0.0
517516,3,4,4,0,1.0,0.0
517516,4,20,12,1,0.6,0.08333333333333333
517517,1,200,190,0,0.95,0.0
517517,2,62,53,0,0.8548387096774194,0.0
517517,3,19,15,0,0.7894736842105263,0.0
517517,4,28,16,0,0.5714285714285714,0.0
517518,4,1,1,1,1.0,1.0
517522,4,1,0,0,0.0,
517525,1,1,0,0,0.0,
517534,2,4,4,0,1.0,0.0
517534,4,1,1,0,1.0,0.0
517631,4,2,0,0,0.0,
517658,1,16,7,0,0.4375,0.0
517684,1,2,2,0,1.0,0.0
517684,2,58,44,0,0.7586206896551724,0.0
517684,3,19,13,0,0.6842105263157895,0.0
517684,4,27,20,0,0.7407407407407407,0.0
517766,4,4,1,0,0.25,0.0
517812,4,1,1,0,1.0,0.0
517827,3,11,11,0,1.0,0.0
517827,4,5,5,0,1.0,0.0
517839,1,17,11,0,0.6470588235294118,0.0
517839,2,6,5,0,0.8333333333333334,0.0
517839,3,3,3,0,1.0,0.0
517839,4,28,16,8,0.5714285714285714,0.5
517848,1,67,33,2,0.4925373134328358,0.06060606060606061
517848,2,5,2,1,0.4,0.5
517848,3,5,2,0,0.4,0.0
517848,4,16,6,2,0.375,0.3333333333333333
517868,1,2,1,0,0.5,0.0
517869,1,4,3,0,0.75,0.0
517874,1,1,0,0,0.0,
517874,2,3,1,0,0.3333333333333333,0.0
518007,3,1,1,0,1.0,0.0
518007,4,1,1,0,1.0,0.0
518037,1,170,112,0,0.6588235294117647,0.0
518037,2,1,0,0,0.0,
518037,4,2,0,0,0.0,
